initializing...
output file is /home/zzha/reporter_seq/tmp/cloud/1042_tag.csv
connecting to database ...schema is modencode_experiment_1042_data,public
database connected.
Celniker/RNA:83 574:Celniker/RNA:83 1524 
Celniker/RNA:83 574:Celniker/RNA:83 1525 
Celniker/RNA:83 574:Celniker/RNA:83 1526 
Celniker/RNA:83 574:Celniker/RNA:83 1527 
Celniker/RNA:83 574:Celniker/RNA:83 1528 
Celniker/RNA:83 574:Celniker/RNA:83 1529 
Celniker/RNA:83 574:Celniker/RNA:83 1530 
Celniker/RNA:83 574:Celniker/RNA:83 1531 
Celniker/RNA:83 574:Celniker/RNA:83 1532 
Celniker/RNA:83 574:Celniker/RNA:83 1533 
Celniker/RNA:83 574:Celniker/RNA:83 1534 
Celniker/RNA:83 574:Celniker/RNA:83 1535 
Celniker/RNA:83 574:Celniker/RNA:83 1536 
Celniker/RNA:83 574:Celniker/RNA:83 1537 
Celniker/RNA:83 574:Celniker/RNA:83 1538 
Celniker/RNA:83 574:Celniker/RNA:83 1539 
Celniker/RNA:83 574:Celniker/RNA:83 1540 
Celniker/RNA:83 574:Celniker/RNA:83 1541 
Celniker/RNA:83 574:Celniker/RNA:83 1542 
Celniker/RNA:83 574:Celniker/RNA:83 1543 
Celniker/RNA:83 574:Celniker/RNA:83 1544 
Celniker/RNA:83 574:Celniker/RNA:83 1545 
Celniker/RNA:83 574:Celniker/RNA:83 1546 
Celniker/RNA:83 574:Celniker/RNA:83 1547 
Celniker/RNA:83 574:Celniker/RNA:83 1548 
Celniker/RNA:83 574:Celniker/RNA:83 1549 
Celniker/RNA:83 574:Celniker/RNA:83 1550 
Celniker/RNA:83 574:Celniker/RNA:83 1551 
Celniker/RNA:83 574:Celniker/RNA:83 1552 
Celniker/RNA:83 574:Celniker/RNA:83 1553 
Celniker/RNA:83 574:Celniker/RNA:83 1554 
Celniker/RNA:83 574:Celniker/RNA:83 1555 
Celniker/RNA:83 574:Celniker/RNA:83 1556 
Celniker/RNA:83 574:Celniker/RNA:83 1557 
Celniker/RNA:83 574:Celniker/RNA:83 1558 
Celniker/RNA:83 574:Celniker/RNA:83 1559 
Celniker/RNA:83 574:Celniker/RNA:83 1560 
Celniker/RNA:83 574:Celniker/RNA:83 1561 
Celniker/RNA:83 574:Celniker/RNA:83 1562 
Celniker/RNA:83 574:Celniker/RNA:83 1563 
Celniker/RNA:83 574:Celniker/RNA:83 1564 
Celniker/RNA:83 574:Celniker/RNA:83 1565 
Celniker/RNA:83 574:Celniker/RNA:83 1566 
Celniker/RNA:83 574:Celniker/RNA:83 1567 
Celniker/RNA:83 574:Celniker/RNA:83 1568 
Celniker/RNA:83 574:Celniker/RNA:83 1569 
Celniker/RNA:83 574:Celniker/RNA:83 1570 
Celniker/RNA:83 574:Celniker/RNA:83 1571 
Celniker/RNA:83 574:Celniker/RNA:83 1572 
Celniker/RNA:83 574:Celniker/RNA:83 1573 
Celniker/RNA:83 574:Celniker/RNA:83 1574 
Celniker/RNA:83 574:Celniker/RNA:83 1575 
Celniker/RNA:83 574:Celniker/RNA:83 1576 
Celniker/RNA:83 574:Celniker/RNA:83 1577 
Celniker/RNA:83 574:Celniker/RNA:83 1578 
Celniker/RNA:83 574:Celniker/RNA:83 1579 
Celniker/RNA:83 574:Celniker/RNA:83 1580 
Celniker/RNA:83 574:Celniker/RNA:83 1581 
Celniker/RNA:83 574:Celniker/RNA:83 1582 
Celniker/RNA:83 574:Celniker/RNA:83 1583 
Celniker/RNA:83 574:Celniker/RNA:83 1584 
Celniker/RNA:83 574:Celniker/RNA:83 1585 
Celniker/RNA:83 574:Celniker/RNA:83 1586 
Celniker/RNA:83 574:Celniker/RNA:83 1587 
Celniker/RNA:83 574:Celniker/RNA:83 1588 
Celniker/RNA:83 574:Celniker/RNA:83 1589 
Celniker/RNA:83 574:Celniker/RNA:83 1590 
Celniker/RNA:83 574:Celniker/RNA:83 1591 
Celniker/RNA:83 574:Celniker/RNA:83 1592 
Celniker/RNA:83 574:Celniker/RNA:83 1593 
Celniker/RNA:83 574:Celniker/RNA:83 1594 
Celniker/RNA:83 574:Celniker/RNA:83 1595 
Celniker/RNA:83 574:Celniker/RNA:83 1596 
Celniker/RNA:83 574:Celniker/RNA:83 1597 
Celniker/RNA:83 574:Celniker/RNA:83 1598 
Celniker/RNA:83 574:Celniker/RNA:83 1599 
Celniker/RNA:83 574:Celniker/RNA:83 1600 
Celniker/RNA:83 574:Celniker/RNA:83 1601 
Celniker/RNA:83 574:Celniker/RNA:83 1602 
Celniker/RNA:83 574:Celniker/RNA:83 1603 
Celniker/RNA:83 574:Celniker/RNA:83 1604 
Celniker/RNA:83 574:Celniker/RNA:83 1605 
Celniker/RNA:83 574:Celniker/RNA:83 1606 
Celniker/RNA:83 574:Celniker/RNA:83 1607 
Celniker/RNA:83 574:Celniker/RNA:83 1608 
Celniker/RNA:83 574:Celniker/RNA:83 1609 
Celniker/RNA:83 574:Celniker/RNA:83 1610 
Celniker/RNA:83 574:Celniker/RNA:83 1611 
Celniker/RNA:83 574:Celniker/RNA:83 1612 
Celniker/RNA:83 574:Celniker/RNA:83 1613 
Celniker/RNA:83 574:Celniker/RNA:83 1614 
Celniker/RNA:83 574:Celniker/RNA:83 1615 
Celniker/RNA:83 574:Celniker/RNA:83 1616 
Celniker/RNA:83 574:Celniker/RNA:83 1617 
Celniker/RNA:83 574:Celniker/RNA:83 1618 
Celniker/RNA:83 574:Celniker/RNA:83 1619 
Celniker/RNA:83 574:Celniker/RNA:83 1620 
Celniker/RNA:83 574:Celniker/RNA:83 1621 
Celniker/RNA:83 574:Celniker/RNA:83 1622 
Celniker/RNA:83 574:Celniker/RNA:83 1623 
Celniker/RNA:83 574:Celniker/RNA:83 1624 
Celniker/RNA:83 574:Celniker/RNA:83 1625 
Celniker/RNA:83 574:Celniker/RNA:83 1626 
Celniker/RNA:83 574:Celniker/RNA:83 1627 
Celniker/RNA:83 574:Celniker/RNA:83 1628 
Celniker/RNA:83 574:Celniker/RNA:83 1629 
Celniker/RNA:83 574:Celniker/RNA:83 1630 
Celniker/RNA:83 574:Celniker/RNA:83 1631 
Celniker/RNA:83 574:Celniker/RNA:83 1632 
Celniker/RNA:83 574:Celniker/RNA:83 1633 
Celniker/RNA:83 574:Celniker/RNA:83 1634 
Celniker/RNA:83 574:Celniker/RNA:83 1635 
Celniker/RNA:83 574:Celniker/RNA:83 1636 
Celniker/RNA:83 574:Celniker/RNA:83 1637 
Celniker/RNA:83 574:Celniker/RNA:83 1638 
Celniker/RNA:83 574:Celniker/RNA:83 1639 
Celniker/RNA:83 574:Celniker/RNA:83 1640 
Celniker/RNA:83 574:Celniker/RNA:83 1641 
Celniker/RNA:83 574:Celniker/RNA:83 1642 
Celniker/RNA:83 574:Celniker/RNA:83 1643 
Celniker/RNA:83 574:Celniker/RNA:83 1644 
Celniker/RNA:83 574:Celniker/RNA:83 1645 
Celniker/RNA:83 574:Celniker/RNA:83 1646 
Celniker/RNA:83 574:Celniker/RNA:83 1647 
Celniker/RNA:83 574:Celniker/RNA:83 1648 
Celniker/RNA:83 574:Celniker/RNA:83 1649 
Celniker/RNA:83 574:Celniker/RNA:83 1650 
Celniker/RNA:83 574:Celniker/RNA:83 1651 
Celniker/RNA:83 574:Celniker/RNA:83 1652 
Celniker/RNA:83 574:Celniker/RNA:83 1653 
Celniker/RNA:83 574:Celniker/RNA:83 1654 
Celniker/RNA:83 574:Celniker/RNA:83 1655 
Celniker/RNA:83 574:Celniker/RNA:83 1656 
Celniker/RNA:83 574:Celniker/RNA:83 1657 
Celniker/RNA:83 574:Celniker/RNA:83 1658 
Celniker/RNA:83 574:Celniker/RNA:83 1659 
Celniker/RNA:83 574:Celniker/RNA:83 1660 
Celniker/RNA:83 574:Celniker/RNA:83 1661 
Celniker/RNA:83 574:Celniker/RNA:83 1662 
Celniker/RNA:83 574:Celniker/RNA:83 1663 
Celniker/RNA:83 574:Celniker/RNA:83 1664 
Celniker/RNA:83 574:Celniker/RNA:83 1665 
Celniker/RNA:83 574:Celniker/RNA:83 1666 
Celniker/RNA:83 574:Celniker/RNA:83 1667 
Celniker/RNA:83 574:Celniker/RNA:83 1668 
Celniker/RNA:83 574:Celniker/RNA:83 1669 
Celniker/RNA:83 574:Celniker/RNA:83 1670 
Celniker/RNA:83 574:Celniker/RNA:83 1671 
Celniker/RNA:83 574:Celniker/RNA:83 1672 
Celniker/RNA:83 574:Celniker/RNA:83 1673 
Celniker/RNA:83 574:Celniker/RNA:83 1674 
Celniker/RNA:83 574:Celniker/RNA:83 1675 
Celniker/RNA:83 574:Celniker/RNA:83 1676 
Celniker/RNA:83 574:Celniker/RNA:83 1677 
Celniker/RNA:83 574:Celniker/RNA:83 1678 
Celniker/RNA:83 574:Celniker/RNA:83 1679 
Celniker/RNA:83 574:Celniker/RNA:83 1680 
Celniker/RNA:83 574:Celniker/RNA:83 1681 
Celniker/RNA:83 574:Celniker/RNA:83 1682 
Celniker/RNA:83 574:Celniker/RNA:83 1683 
Celniker/RNA:83 574:Celniker/RNA:83 1684 
Celniker/RNA:83 574:Celniker/RNA:83 1685 
Celniker/RNA:83 574:Celniker/RNA:83 1686 
Celniker/RNA:83 574:Celniker/RNA:83 1687 
Celniker/RNA:83 574:Celniker/RNA:83 1688 
Celniker/RNA:83 574:Celniker/RNA:83 1689 
Celniker/RNA:83 574:Celniker/RNA:83 1690 
Celniker/RNA:83 574:Celniker/RNA:83 1691 
Celniker/RNA:83 574:Celniker/RNA:83 1692 
Celniker/RNA:83 574:Celniker/RNA:83 1693 
Celniker/RNA:83 574:Celniker/RNA:83 1694 
Celniker/RNA:83 574:Celniker/RNA:83 1695 
Celniker/RNA:83 574:Celniker/RNA:83 1696 
Celniker/RNA:83 574:Celniker/RNA:83 1697 
Celniker/RNA:83 574:Celniker/RNA:83 1698 
Celniker/RNA:83 574:Celniker/RNA:83 1699 
Celniker/RNA:83 574:Celniker/RNA:83 1700 
Celniker/RNA:83 574:Celniker/RNA:83 1701 
Celniker/RNA:83 574:Celniker/RNA:83 1702 
Celniker/RNA:83 574:Celniker/RNA:83 1703 
Celniker/RNA:83 574:Celniker/RNA:83 1704 
Celniker/RNA:83 574:Celniker/RNA:83 1705 
Celniker/RNA:83 574:Celniker/RNA:83 1706 
Celniker/RNA:83 574:Celniker/RNA:83 1707 
Celniker/RNA:83 574:Celniker/RNA:83 1708 
Celniker/RNA:83 574:Celniker/RNA:83 1709 
Celniker/RNA:83 574:Celniker/RNA:83 1710 
Celniker/RNA:83 574:Celniker/RNA:83 1711 
Celniker/RNA:83 574:Celniker/RNA:83 1712 
Celniker/RNA:83 574:Celniker/RNA:83 1713 
Celniker/RNA:83 574:Celniker/RNA:83 1714 
Celniker/RNA:83 574:Celniker/RNA:83 1715 
Celniker/RNA:83 574:Celniker/RNA:83 1716 
Celniker/RNA:83 574:Celniker/RNA:83 1717 
Celniker/RNA:83 574:Celniker/RNA:83 1718 
Celniker/RNA:83 574:Celniker/RNA:83 1719 
Celniker/RNA:83 574:Celniker/RNA:83 1720 
Celniker/RNA:83 574:Celniker/RNA:83 1721 
Celniker/RNA:83 574:Celniker/RNA:83 1722 
Celniker/RNA:83 574:Celniker/RNA:83 1723 
Celniker/RNA:83 574:Celniker/RNA:83 1724 
Celniker/RNA:83 574:Celniker/RNA:83 1725 
Celniker/RNA:83 574:Celniker/RNA:83 1726 
Celniker/RNA:83 574:Celniker/RNA:83 1727 
Celniker/RNA:83 574:Celniker/RNA:83 1728 
Celniker/RNA:83 574:Celniker/RNA:83 1729 
Celniker/RNA:83 574:Celniker/RNA:83 1730 
Celniker/RNA:83 574:Celniker/RNA:83 1731 
Celniker/RNA:83 574:Celniker/RNA:83 1732 
Celniker/RNA:83 574:Celniker/RNA:83 1733 
Celniker/RNA:83 574:Celniker/RNA:83 1734 
Celniker/RNA:83 574:Celniker/RNA:83 1735 
Celniker/RNA:83 574:Celniker/RNA:83 1736 
Celniker/RNA:83 574:Celniker/RNA:83 1737 
Celniker/RNA:83 574:Celniker/RNA:83 1738 
Celniker/RNA:83 574:Celniker/RNA:83 1739 
Celniker/RNA:83 574:Celniker/RNA:83 1740 
Celniker/RNA:83 574:Celniker/RNA:83 1741 
Celniker/RNA:83 574:Celniker/RNA:83 1742 
Celniker/RNA:83 574:Celniker/RNA:83 1743 
Celniker/RNA:83 574:Celniker/RNA:83 1744 
Celniker/RNA:83 574:Celniker/RNA:83 1745 
Celniker/RNA:83 574:Celniker/RNA:83 1746 
Celniker/RNA:83 574:Celniker/RNA:83 1747 
Celniker/RNA:83 574:Celniker/RNA:83 1748 
Celniker/RNA:83 574:Celniker/RNA:83 1749 
Celniker/RNA:83 574:Celniker/RNA:83 1750 
Celniker/RNA:83 574:Celniker/RNA:83 1751 
Celniker/RNA:83 574:Celniker/RNA:83 1752 
Celniker/RNA:83 574:Celniker/RNA:83 1753 
Celniker/RNA:83 574:Celniker/RNA:83 1754 
Celniker/RNA:83 574:Celniker/RNA:83 1755 
Celniker/RNA:83 574:Celniker/RNA:83 1756 
Celniker/RNA:83 574:Celniker/RNA:83 1757 
Celniker/RNA:83 574:Celniker/RNA:83 1758 
Celniker/RNA:83 574:Celniker/RNA:83 1759 
Celniker/RNA:83 574:Celniker/RNA:83 1760 
Celniker/RNA:83 574:Celniker/RNA:83 1761 
Celniker/RNA:83 574:Celniker/RNA:83 1762 
Celniker/RNA:83 574:Celniker/RNA:83 1763 
Celniker/RNA:83 574:Celniker/RNA:83 1764 
Celniker/RNA:83 574:Celniker/RNA:83 1765 
Celniker/RNA:83 574:Celniker/RNA:83 1766 
Celniker/RNA:83 574:Celniker/RNA:83 1767 
Celniker/RNA:83 574:Celniker/RNA:83 1768 
Celniker/RNA:83 574:Celniker/RNA:83 1769 
Celniker/RNA:83 574:Celniker/RNA:83 1770 
Celniker/RNA:83 574:Celniker/RNA:83 1771 
Celniker/RNA:83 574:Celniker/RNA:83 1772 
Celniker/RNA:83 574:Celniker/RNA:83 1773 
Celniker/RNA:83 574:Celniker/RNA:83 1774 
Celniker/RNA:83 574:Celniker/RNA:83 1775 
Celniker/RNA:83 574:Celniker/RNA:83 1776 
Celniker/RNA:83 574:Celniker/RNA:83 1777 
Celniker/RNA:83 574:Celniker/RNA:83 1778 
Celniker/RNA:83 574:Celniker/RNA:83 1779 
Celniker/RNA:83 574:Celniker/RNA:83 1780 
Celniker/RNA:83 574:Celniker/RNA:83 1781 
Celniker/RNA:83 574:Celniker/RNA:83 1782 
Celniker/RNA:83 574:Celniker/RNA:83 1783 
Celniker/RNA:83 574:Celniker/RNA:83 1784 
Celniker/RNA:83 574:Celniker/RNA:83 1785 
Celniker/RNA:83 574:Celniker/RNA:83 1786 
Celniker/RNA:83 574:Celniker/RNA:83 1787 
Celniker/RNA:83 574:Celniker/RNA:83 1788 
Celniker/RNA:83 574:Celniker/RNA:83 1789 
Celniker/RNA:83 574:Celniker/RNA:83 1790 
Celniker/RNA:83 574:Celniker/RNA:83 1791 
Celniker/RNA:83 574:Celniker/RNA:83 1792 
Celniker/RNA:83 574:Celniker/RNA:83 1793 
Celniker/RNA:83 574:Celniker/RNA:83 1794 
Celniker/RNA:83 574:Celniker/RNA:83 1795 
Celniker/RNA:83 574:Celniker/RNA:83 1796 
Celniker/RNA:83 574:Celniker/RNA:83 1797 
Celniker/RNA:83 574:Celniker/RNA:83 1798 
Celniker/RNA:83 574:Celniker/RNA:83 1799 
Celniker/RNA:83 574:Celniker/RNA:83 1800 
Celniker/RNA:83 574:Celniker/RNA:83 1801 
Celniker/RNA:83 574:Celniker/RNA:83 1802 
Celniker/RNA:83 574:Celniker/RNA:83 1803 
Celniker/RNA:83 574:Celniker/RNA:83 1804 
Celniker/RNA:83 574:Celniker/RNA:83 1805 
Celniker/RNA:83 574:Celniker/RNA:83 1806 
Celniker/RNA:83 574:Celniker/RNA:83 1807 
Celniker/RNA:83 574:Celniker/RNA:83 1808 
Celniker/RNA:83 574:Celniker/RNA:83 1809 
Celniker/RNA:83 574:Celniker/RNA:83 1810 
Celniker/RNA:83 574:Celniker/RNA:83 1811 
Celniker/RNA:83 574:Celniker/RNA:83 1812 
Celniker/RNA:83 574:Celniker/RNA:83 1813 
Celniker/RNA:83 574:Celniker/RNA:83 1814 
Celniker/RNA:83 574:Celniker/RNA:83 1815 
Celniker/RNA:83 574:Celniker/RNA:83 1816 
Celniker/RNA:83 574:Celniker/RNA:83 1817 
Celniker/RNA:83 574:Celniker/RNA:83 1818 
Celniker/RNA:83 574:Celniker/RNA:83 1819 
Celniker/RNA:83 574:Celniker/RNA:83 1820 
Celniker/RNA:83 574:Celniker/RNA:83 1821 
Celniker/RNA:83 574:Celniker/RNA:83 1822 
Celniker/RNA:83 574:Celniker/RNA:83 1823 
Celniker/RNA:83 574:Celniker/RNA:83 1824 
Celniker/RNA:83 574:Celniker/RNA:83 1825 
Celniker/RNA:83 574:Celniker/RNA:83 1826 
Celniker/RNA:83 574:Celniker/RNA:83 1827 
Celniker/RNA:83 574:Celniker/RNA:83 1828 
Celniker/RNA:83 574:Celniker/RNA:83 1829 
Celniker/RNA:83 574:Celniker/RNA:83 1830 
Celniker/RNA:83 574:Celniker/RNA:83 1831 
Celniker/RNA:83 574:Celniker/RNA:83 1832 
Celniker/RNA:83 574:Celniker/RNA:83 1833 
Celniker/RNA:83 574:Celniker/RNA:83 1834 
Celniker/RNA:83 574:Celniker/RNA:83 1835 
Celniker/RNA:83 574:Celniker/RNA:83 1836 
Celniker/RNA:83 574:Celniker/RNA:83 1837 
Celniker/RNA:83 574:Celniker/RNA:83 1838 
Celniker/RNA:83 574:Celniker/RNA:83 1839 
Celniker/RNA:83 574:Celniker/RNA:83 1840 
Celniker/RNA:83 574:Celniker/RNA:83 1841 
Celniker/RNA:83 574:Celniker/RNA:83 1842 
Celniker/RNA:83 574:Celniker/RNA:83 1843 
connecting to database ...schema is modencode_experiment_574_data,public
database connected.
loading experiment ...try to find num_of_rows ...1844 done
try to find num_of_cols ...7 done
try to find title ...Dm Embryonic 5'RACE 454 sequencing – pool 3 done
try to find description ...To map transcription start sites (TSSs) of capped transcripts, 5' RLM (RNA Ligase Mediated)-RACE (Rapid Amplification of cDNA Ends) is performed.  The 5' ends of uncapped RNAs are dephosphorylated; 5' ends of capped RNAs are protected. The 5' cap structure is then removed from capped RNAs, leaving a 5' phosphate group. An RNA oligonucleotide adapter is ligated to the 5' ends of the decapped transcripts. First-strand cDNA is synthesized using a random dodecamer primer, and the products are aliquoted into transcript-specific reactions. Two rounds of nested PCR are performed using transcript-specific primers; the number of cycles of amplification is limited in an effort to preserve the diversity of TSSs of each transcript. The products are sequenced by one of two methods. In the first method, the products are cloned in the vector pCR2.1, and the sequences of individual clones are determined using conventional capillary sequencing.  In the second method, RACE products are analyzed on agarose gels to estimate product sizes and concentrations, and normalized equimolar pools of 1,000 to 5,000 products are sequenced on the Roche 454 Life Sciences platform. The sequence data then undergo base calling, vector or linker trimming, RLM adapter identification, and quality trimming. Sequences for which the RLM adapter can be identified are aligned to the genome and, in cases where the aligned location is near a transcript targeted in the pool, transcription start sites are identified.  The 5' RLM-RACE sequence reads are submitted to dbEST (capillary sequencing) or the Short Read Archive (454 sequencing) at Genbank. done
try to find organism ...Drosophila melanogaster done
try to find project ...Susan Celniker done
try to find lab ...Celniker done
try to find factors ... done
try to find data_type ...Gene Structure - mRNA done
try to find assay_type ...RACE done
try to find hyb_slot ...NA done
try to find seq_slot ...6 done
try to find ip_slot ...NA done
try to find label_slot ...NA done
try to find raw_slot ...NA done
try to find norm_slot ...NA done
try to find platform ... done
try to find sample_name_slot ...NA done
try to find source_name_slot ...NA done
try to find extract_name_slot ...NA done
try to find hybridization_name_slot ...NA done
try to find replicate_group_slot ...NA done
try to find last_extraction_slot ...2 done
try to find groups ...group by last extraction protocol.
$VAR1 = {
          '1049' => 0,
          '127' => 0,
          '1801' => 0,
          '71' => 0,
          '1648' => 0,
          '1481' => 0,
          '882' => 0,
          '1488' => 0,
          '1050' => 0,
          '560' => 0,
          '1178' => 0,
          '898' => 0,
          '798' => 0,
          '1387' => 0,
          '1031' => 0,
          '512' => 0,
          '1273' => 0,
          '463' => 0,
          '517' => 0,
          '458' => 0,
          '451' => 0,
          '1785' => 0,
          '454' => 0,
          '1364' => 0,
          '1408' => 0,
          '1250' => 0,
          '1363' => 0,
          '722' => 0,
          '634' => 0,
          '1109' => 0,
          '578' => 0,
          '1630' => 0,
          '1597' => 0,
          '695' => 0,
          '978' => 0,
          '728' => 0,
          '1244' => 0,
          '1638' => 0,
          '742' => 0,
          '378' => 0,
          '325' => 0,
          '29' => 0,
          '889' => 0,
          '350' => 0,
          '1233' => 0,
          '1810' => 0,
          '540' => 0,
          '1615' => 0,
          '1162' => 0,
          '58' => 0,
          '684' => 0,
          '211' => 0,
          '153' => 0,
          '1732' => 0,
          '861' => 0,
          '337' => 0,
          '1546' => 0,
          '101' => 0,
          '340' => 0,
          '76' => 0,
          '311' => 0,
          '982' => 0,
          '571' => 0,
          '1214' => 0,
          '1190' => 0,
          '825' => 0,
          '389' => 0,
          '917' => 0,
          '1660' => 0,
          '495' => 0,
          '1703' => 0,
          '1345' => 0,
          '1171' => 0,
          '1123' => 0,
          '966' => 0,
          '1322' => 0,
          '1816' => 0,
          '992' => 0,
          '758' => 0,
          '236' => 0,
          '706' => 0,
          '218' => 0,
          '1172' => 0,
          '14' => 0,
          '1259' => 0,
          '1608' => 0,
          '834' => 0,
          '285' => 0,
          '234' => 0,
          '594' => 0,
          '1438' => 0,
          '1216' => 0,
          '1135' => 0,
          '1203' => 0,
          '96' => 0,
          '1068' => 0,
          '1778' => 0,
          '1667' => 0,
          '486' => 0,
          '1354' => 0,
          '160' => 0,
          '569' => 0,
          '8' => 0,
          '98' => 0,
          '1278' => 0,
          '1048' => 0,
          '1381' => 0,
          '1000' => 0,
          '1061' => 0,
          '43' => 0,
          '1396' => 0,
          '686' => 0,
          '1760' => 0,
          '391' => 0,
          '1728' => 0,
          '943' => 0,
          '288' => 0,
          '193' => 0,
          '1555' => 0,
          '119' => 0,
          '1375' => 0,
          '586' => 0,
          '180' => 0,
          '1585' => 0,
          '410' => 0,
          '246' => 0,
          '999' => 0,
          '690' => 0,
          '1168' => 0,
          '61' => 0,
          '1180' => 0,
          '1185' => 0,
          '430' => 0,
          '447' => 0,
          '1446' => 0,
          '536' => 0,
          '1741' => 0,
          '1767' => 0,
          '1653' => 0,
          '1315' => 0,
          '1130' => 0,
          '415' => 0,
          '1688' => 0,
          '1266' => 0,
          '189' => 0,
          '1292' => 0,
          '1356' => 0,
          '480' => 0,
          '1153' => 0,
          '438' => 0,
          '107' => 0,
          '87' => 0,
          '1022' => 0,
          '1458' => 0,
          '1832' => 0,
          '444' => 0,
          '508' => 0,
          '953' => 0,
          '1336' => 0,
          '221' => 0,
          '39' => 0,
          '1424' => 0,
          '1560' => 0,
          '1089' => 0,
          '558' => 0,
          '417' => 0,
          '12' => 0,
          '1762' => 0,
          '1554' => 0,
          '784' => 0,
          '260' => 0,
          '573' => 0,
          '1084' => 0,
          '1530' => 0,
          '1144' => 0,
          '762' => 0,
          '638' => 0,
          '734' => 0,
          '1723' => 0,
          '875' => 0,
          '1522' => 0,
          '1' => 0,
          '506' => 0,
          '136' => 0,
          '116' => 0,
          '1197' => 0,
          '144' => 0,
          '1580' => 0,
          '1440' => 0,
          '661' => 0,
          '381' => 0,
          '1471' => 0,
          '1814' => 0,
          '581' => 0,
          '308' => 0,
          '906' => 0,
          '1349' => 0,
          '177' => 0,
          '678' => 0,
          '1517' => 0,
          '373' => 0,
          '773' => 0,
          '1247' => 0,
          '205' => 0,
          '22' => 0,
          '927' => 0,
          '1752' => 0,
          '1309' => 0,
          '1576' => 0,
          '301' => 0,
          '51' => 0,
          '1758' => 0,
          '1622' => 0,
          '1260' => 0,
          '1822' => 0,
          '456' => 0,
          '874' => 0,
          '652' => 0,
          '975' => 0,
          '1708' => 0,
          '493' => 0,
          '1436' => 0,
          '1033' => 0,
          '1591' => 0,
          '1677' => 0,
          '1539' => 0,
          '1320' => 0,
          '796' => 0,
          '1026' => 0,
          '366' => 0,
          '844' => 0,
          '1541' => 0,
          '1390' => 0,
          '272' => 0,
          '1646' => 0,
          '1499' => 0,
          '1469' => 0,
          '775' => 0,
          '919' => 0,
          '746' => 0,
          '534' => 0,
          '400' => 0,
          '1268' => 0,
          '744' => 0,
          '20' => 0,
          '888' => 0,
          '633' => 0,
          '1372' => 0,
          '1011' => 0,
          '151' => 0,
          '1754' => 0,
          '1825' => 0,
          '1669' => 0,
          '1627' => 0,
          '1161' => 0,
          '468' => 0,
          '1285' => 0,
          '1019' => 0,
          '700' => 0,
          '287' => 0,
          '475' => 0,
          '78' => 0,
          '1380' => 0,
          '990' => 0,
          '413' => 0,
          '294' => 0,
          '1614' => 0,
          '1442' => 0,
          '932' => 0,
          '764' => 0,
          '349' => 0,
          '1743' => 0,
          '1549' => 0,
          '1525' => 0,
          '515' => 0,
          '1242' => 0,
          '1208' => 0,
          '1107' => 0,
          '138' => 0,
          '1383' => 0,
          '606' => 0,
          '1803' => 0,
          '137' => 0,
          '1414' => 0,
          '1201' => 0,
          '724' => 0,
          '666' => 0,
          '432' => 0,
          '519' => 0,
          '1074' => 0,
          '860' => 0,
          '1195' => 0,
          '1567' => 0,
          '1063' => 0,
          '17' => 0,
          '1776' => 0,
          '1327' => 0,
          '1274' => 0,
          '708' => 0,
          '110' => 0,
          '333' => 0,
          '1601' => 0,
          '710' => 0,
          '1656' => 0,
          '323' => 0,
          '856' => 0,
          '1834' => 0,
          '1664' => 0,
          '112' => 0,
          '545' => 0,
          '191' => 0,
          '187' => 0,
          '588' => 0,
          '1684' => 0,
          '646' => 0,
          '756' => 0,
          '446' => 0,
          '1283' => 0,
          '262' => 0,
          '1220' => 0,
          '212' => 0,
          '1582' => 0,
          '1599' => 0,
          '1331' => 0,
          '1149' => 0,
          '542' => 0,
          '1305' => 0,
          '961' => 0,
          '1662' => 0,
          '1288' => 0,
          '1087' => 0,
          '810' => 0,
          '574' => 0,
          '1238' => 0,
          '170' => 0,
          '1587' => 0,
          '33' => 0,
          '660' => 0,
          '1559' => 0,
          '1793' => 0,
          '7' => 0,
          '1701' => 0,
          '26' => 0,
          '227' => 0,
          '977' => 0,
          '566' => 0,
          '526' => 0,
          '806' => 0,
          '264' => 0,
          '255' => 0,
          '359' => 0,
          '182' => 0,
          '1229' => 0,
          '1817' => 0,
          '108' => 0,
          '604' => 0,
          '1001' => 0,
          '556' => 0,
          '717' => 0,
          '232' => 0,
          '477' => 0,
          '815' => 0,
          '1338' => 0,
          '671' => 0,
          '1511' => 0,
          '1182' => 0,
          '225' => 0,
          '1447' => 0,
          '330' => 0,
          '142' => 0,
          '207' => 0,
          '1510' => 0,
          '167' => 0,
          '48' => 0,
          '360' => 0,
          '692' => 0,
          '1605' => 0,
          '663' => 0,
          '854' => 0,
          '969' => 0,
          '1174' => 0,
          '1076' => 0,
          '766' => 0,
          '510' => 0,
          '393' => 0,
          '449' => 0,
          '1501' => 0,
          '658' => 0,
          '274' => 0,
          '1574' => 0,
          '1579' => 0,
          '549' => 0,
          '877' => 0,
          '659' => 0,
          '1508' => 0,
          '1771' => 0,
          '1141' => 0,
          '1128' => 0,
          '682' => 0,
          '353' => 0,
          '375' => 0,
          '984' => 0,
          '1155' => 0,
          '946' => 0,
          '1485' => 0,
          '788' => 0,
          '128' => 0,
          '1724' => 0,
          '1520' => 0,
          '303' => 0,
          '250' => 0,
          '1361' => 0,
          '614' => 0,
          '1765' => 0,
          '501' => 0,
          '1313' => 0,
          '278' => 0,
          '1617' => 0,
          '490' => 0,
          '1843' => 0,
