MES-4_FLAG_Early_Embryos_(SGF3165_FLAG_MES4FLAG_EEMB)	Lieb	Strome	ChIP-chip	chromatin		Target=mes-3 promoter::MES-4 coding sequence::GFP::3xFLAG::mes-4 3' sequence;AbName=SGF3165_FLAG;Array=86bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		MES4FLAG	whole organism	embryo: blastula embryo, gastrulating embryo	2009-01-04	2009-02-02	released	195	GSE16133, GSM403975, GSM403976, GSM403977, GSM403978, GSM403979, GSM403980, GSM403981, GSM403982, GSM403983	computed_peaks/SGF3165_FLAG_MES4FLAG_EEMB_peaks.gff
H4AcTetra.S2	Karpen	Pirrotta	ChIP-chip	chromatin modification		Target=H4AcTetra;AbName=H4AcTetra;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2008-08-15	2009-04-08	released	201	GSE20759, GSM520775, GSM520776, GSM520777, GSM520778, GSM520779	repset.3211344.smoothedM.clusters.gff3
NA_MES4FLAG_EEMB	Lieb	Strome	ChIP-chip	chromatin		Target=mes-3 promoter::MES-4 coding sequence::GFP::3xFLAG::mes-4 3' sequence;Array=86bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		MES4FLAG	whole organism	embryo: blastula embryo, gastrulating embryo	2009-01-15	2009-12-04	released	202	GSE22700, GSM562591, GSM562592, GSM562593, GSM562594, GSM562595, GSM562596	
DMG1 RTPCR	Celniker	Brent	RTPCR	gene model		Reactions=431	1		Drosophila melanogaster	CME L1				2008-04-23	2008-04-23	released	214		DMG1_RTPCR.gff
DMG2 RTPCR	Celniker	Brent	RTPCR	gene model		Reactions=440	1		Drosophila melanogaster	CME L1				2008-06-03	2008-06-03	released	215		DMG2_RTPCR.gff3
Dm_Kc167_nuclearRNA_p200_475-476-477_38bp	Celniker	Gingeras	tiling array: RNA	transcription		Array=38bp;ArrayPlatform=Affymetrix;RNAsize=>200bp	3		Drosophila melanogaster	Kc167				2009-02-10	2009-04-21	released	267	GSE16323, GSM409628, GSM409629, GSM409630	Dro2_AS_Kc167_RNu_881.gff
Dm_Kc167_polyApRNA_p200_145-146-147_38bp	Celniker	Gingeras	tiling array: RNA	transcription		Array=38bp;ArrayPlatform=Affymetrix;RNAsize=>200bp	3		Drosophila melanogaster	Kc167				2009-02-10	2009-04-21	released	268	GSE16324, GSM409631, GSM409632, GSM409633	Dro2_AS_Kc167_RWP+_731.gff
BEAF-HB.S2	Karpen	Pirrotta	ChIP-chip	chromatin		Target=BEAF-32;AbName=BEAF-HB;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	274	GSE20760, GSM520780, GSM520781, GSM520782, GSM520783	repset.4620885.smoothedM.clusters.gff3
Chro(Chriz)BR.BG3	Karpen	Kuroda	ChIP-chip	chromatin		Target=Chro;AbName=Chro(Chriz)BR;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	275	GSE20761, GSM520784, GSM520785, GSM520786, GSM520787	repset.4620431.smoothedM.clusters.gff3
Chro(Chriz)BR.Clone_8	Karpen	Kuroda	ChIP-chip	chromatin		Target=Chro;AbName=Chro(Chriz)BR;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	CME W1 Cl.8+				2009-02-12	2009-10-12	released	276	GSE20762, GSM520788, GSM520789, GSM520790, GSM520791	repset.4620313.smoothedM.clusters.gff3
Chro(Chriz)BR.Kc	Karpen	Kuroda	ChIP-chip	chromatin		Target=Chro;AbName=Chro(Chriz)BR;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	Kc167				2009-02-12	2009-10-12	released	277	GSE20763, GSM520792, GSM520793, GSM520794, GSM520795	repset.4620425.smoothedM.clusters.gff3
Chro(Chriz)BR.S2	Karpen	Kuroda	ChIP-chip	chromatin		Target=Chro;AbName=Chro(Chriz)BR;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	278	GSE20764, GSM520796, GSM520797, GSM520798, GSM520799	repset.3833938.smoothedM.clusters.gff3
Chro(Chriz)WR.S2	Karpen	Kuroda	ChIP-chip	chromatin		Target=Chro;AbName=Chro(Chriz)WR;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	279	GSE20765, GSM520800, GSM520801, GSM520802, GSM520803	repset.3833943.smoothedM.clusters.gff3
CP190-VC.S2	Karpen	Pirrotta	ChIP-chip	chromatin		Target=Cp190;AbName=CP190-VC;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	280	GSE20766, GSM520804, GSM520805, GSM520806, GSM520807	repset.4621849.smoothedM.clusters.gff3
CTCF-VC.BG3	Karpen	Pirrotta	ChIP-chip	chromatin		Target=CTCF;AbName=CTCF-VC;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	282	GSE20767, GSM520808, GSM520809, GSM520810, GSM520811	repset.4621686.smoothedM.clusters.gff3
CTCF-VC.S2	Karpen	Pirrotta	ChIP-chip	chromatin		Target=CTCF;AbName=CTCF-VC;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	283	GSE20768, GSM520812, GSM520813, GSM520814, GSM520815	repset.4621693.smoothedM.clusters.gff3
Ez.S2	Karpen	Pirrotta	ChIP-chip	chromatin		Target=E(z);AbName=Ez;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	284	GSE20769, GSM520816, GSM520817, GSM520818, GSM520819, GSM520820, GSM520821	repset.3506179.smoothedM.clusters.gff3
GAF.S2	Karpen	Pirrotta	ChIP-chip	chromatin		Target=Trl;AbName=GAF;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	285	GSE20770, GSM520822, GSM520823, GSM520824, GSM520825	repset.3211334.smoothedM.clusters.gff3
H2B-ubiq (NRO3).BG3	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H2BUbiq;AbName=H2BUbiq NRO3;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	288	GSE20771, GSM520826, GSM520827, GSM520828, GSM520829	repset.4620886.smoothedM.clusters.gff3
H2B-ubiq (NRO3).Kc	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H2BUbiq;AbName=H2BUbiq NRO3;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	Kc167				2009-02-12	2009-10-12	released	289	GSE20772, GSM520830, GSM520831, GSM520832, GSM520833	repset.4621049.smoothedM.clusters.gff3
H2B-ubiq (NRO3).S2	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H2BUbiq;AbName=H2BUbiq NRO3;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	290	GSE20773, GSM520834, GSM520835, GSM520836, GSM520837	repset.4162649.smoothedM.clusters.gff3
H3K18ac.BG3	Karpen	Elgin	ChIP-chip	chromatin modification		Target=H3K18Ac;AbName=H3K18Ac;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	291	GSE20774, GSM520838, GSM520839, GSM520840, GSM520841	repset.4162513.smoothedM.clusters.gff3
H3K18ac.S2	Karpen	Elgin	ChIP-chip	chromatin modification		Target=H3K18Ac;AbName=H3K18Ac;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	292	GSE20775, GSM520842, GSM520843, GSM520844, GSM520845	repset.3506196.smoothedM.clusters.gff3
H3K23ac.BG3	Karpen	Elgin	ChIP-chip	chromatin modification		Target=H3K23Ac;AbName=H3K23Ac;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	293	GSE20776, GSM520846, GSM520847, GSM520848, GSM520849	repset.4620312.smoothedM.clusters.gff3
H3K23ac.S2	Karpen	Elgin	ChIP-chip	chromatin modification		Target=H3K23Ac;AbName=H3K23Ac;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	294	GSE20777, GSM520850, GSM520851, GSM520852, GSM520853, GSM520854	repset.3506195.smoothedM.clusters.gff3
H3K27Ac.BG3	Karpen	Pirrotta	ChIP-chip	chromatin modification		Target=H3K27Ac;AbName=H3K27Ac;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	295	GSE20778, GSM520855, GSM520856, GSM520857, GSM520858	repset.4162469.smoothedM.clusters.gff3
H3K27Ac.S2	Karpen	Pirrotta	ChIP-chip	chromatin modification		Target=H3K27Ac;AbName=H3K27Ac;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-05-29	released	296	GSE20779, GSM520859, GSM520860, GSM520861, GSM520862	repset.3211339.smoothedM.clusters.gff3
H3K27Me3 (Abcam2).BG3	Karpen	Pirrotta	ChIP-chip	chromatin modification		Target=H3K27Me3;AbName=H3K27Me3 Abcam2;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	297	GSE20780, GSM520863, GSM520864, GSM520865, GSM520866	repset.4162470.smoothedM.clusters.gff3
H3K27me3 (Abcam2).S2	Karpen	Pirrotta	ChIP-chip	chromatin modification		Target=H3K27Me3;AbName=H3K27Me3 Abcam2;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	298	GSE20781, GSM520867, GSM520868, GSM520869, GSM520870	repset.4621697.smoothedM.clusters.gff3
H3K36me1.BG3	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H3K36Me1;AbName=H3K36Me1;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	299	GSE20782, GSM520871, GSM520872, GSM520873, GSM520874	repset.4621048.smoothedM.clusters.gff3
H3K36me3.BG3	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H3K36Me3;AbName=H3K36Me3;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	301	GSE20783, GSM520875, GSM520876, GSM520877, GSM520878	repset.4621052.smoothedM.clusters.gff3
H3K36me3.Kc	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H3K36Me3;AbName=H3K36Me3;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	Kc167				2009-02-12	2009-10-12	released	302	GSE20784, GSM520879, GSM520880, GSM520881, GSM520882	repset.4621046.smoothedM.clusters.gff3
H3K36me3.S2	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H3K36Me3;AbName=H3K36Me3;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	303	GSE20785, GSM520883, GSM520884, GSM520885, GSM520886	repset.3211313.smoothedM.clusters.gff3
H3K4me1.S2	Karpen	Pirrotta	ChIP-chip	chromatin modification		Target=H3K4Me1;AbName=H3K4Me1;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	304	GSE20786, GSM520887, GSM520888, GSM520889, GSM520890, GSM520891, GSM520892	repset.3211335.smoothedM.clusters.gff3
H3K4Me3(LP).S2	Karpen	Pirrotta	ChIP-chip	chromatin modification		Target=H3K4Me3;AbName=H3K4Me3 LP;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	305	GSE20787, GSM520893, GSM520894, GSM520895, GSM520896, GSM520897, GSM520898	repset.3211336.smoothedM.clusters.gff3
H3K79Me2.BG3	Karpen	Pirrotta	ChIP-chip	chromatin modification		Target=H3K79Me2;AbName=H3K79Me2;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	306	GSE20788, GSM520899, GSM520900, GSM520901, GSM520902	repset.4162473.smoothedM.clusters.gff3
H3K79Me2.S2	Karpen	Pirrotta	ChIP-chip	chromatin modification		Target=H3K79Me2;AbName=H3K79Me2;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	307	GSE20789, GSM520903, GSM520904, GSM520905, GSM520906	repset.3211314.smoothedM.clusters.gff3
H3K9ac.S2	Karpen	Elgin	ChIP-chip	chromatin modification		Target=H3K9Ac;AbName=H3K9Ac;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	309	GSE20790, GSM520907, GSM520908, GSM520909, GSM520910	repset.3506200.smoothedM.clusters.gff3
H3K9me2-Ab2 (new lot).BG3	Karpen	Elgin	ChIP-chip	chromatin modification		Target=H3K9Me2;AbName=H3K9Me2;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	310	GSE20791, GSM520911, GSM520912, GSM520913, GSM520914	repset.4620569.smoothedM.clusters.gff3
H3K9me2 antibody2.S2	Karpen	Elgin	ChIP-chip	chromatin modification		Target=H3K9Me2;AbName=H3K9Me2;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-15	released	311	GSE20792, GSM520915, GSM520916, GSM520917, GSM520918	repset.3506197.smoothedM.clusters.gff3
H3K9me3 (new lot).BG3	Karpen	Elgin	ChIP-chip	chromatin modification		Target=H3K9Me3;AbName=H3K9Me3;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	312	GSE20793, GSM520919, GSM520920, GSM520921, GSM520922	repset.4620432.smoothedM.clusters.gff3
H3K9me3.S2	Karpen	Elgin	ChIP-chip	chromatin modification		Target=H3K9Me3;AbName=H3K9Me3;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	313	GSE20794, GSM520923, GSM520924, GSM520925, GSM520926	repset.3506194.smoothedM.clusters.gff3
H4K16ac(L).BG3	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H4K16Ac;AbName=H4K16Ac L;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	316	GSE20795, GSM520927, GSM520928, GSM520929, GSM520930	repset.4620430.smoothedM.clusters.gff3
H4K16ac(L).Clone_8	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H4K16Ac;AbName=H4K16Ac L;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	CME W1 Cl.8+				2009-02-12	2009-10-12	released	317	GSE20796, GSM520931, GSM520932, GSM520933, GSM520934	repset.4621692.smoothedM.clusters.gff3
H4K16ac(L).Kc	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H4K16Ac;AbName=H4K16Ac L;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	Kc167				2009-02-12	2009-10-12	released	318	GSE20797, GSM520935, GSM520936, GSM520937, GSM520938	repset.4620427.smoothedM.clusters.gff3
H4K16ac(L).S2	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H4K16Ac;AbName=H4K16Ac L;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	319	GSE20798, GSM520939, GSM520940, GSM520941, GSM520942	repset.3833937.smoothedM.clusters.gff3
H4K16ac(M).S2	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H4K16Ac;AbName=H4K16Ac M;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	320	GSE20799, GSM520943, GSM520944, GSM520945, GSM520946	repset.3833941.smoothedM.clusters.gff3
H4K5ac.S2	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H4K5Ac;AbName=H4K5Ac;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	321	GSE20800, GSM520947, GSM520948, GSM520949, GSM520950	repset.3211333.smoothedM.clusters.gff3
H4K8ac.S2	Karpen	Kuroda	ChIP-chip	chromatin modification		Target=H4K8Ac;AbName=H4K8Ac;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	322	GSE20801, GSM520951, GSM520952, GSM520953, GSM520954	repset.3833940.smoothedM.clusters.gff3
HP1a_wa191.S2	Karpen	Elgin	ChIP-chip	chromatin		Target=Su(var)205;AbName=HP1 wa191;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2011-07-18	released	323		repset.4162650.smoothedM.clusters.gff3
mod2.2-VC.BG3	Karpen	Pirrotta	ChIP-chip	chromatin		Target=mod(mdg4);AbName=mod2.2-VC;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	324	GSE20802, GSM520955, GSM520956, GSM520957, GSM520958	repset.4621691.smoothedM.clusters.gff3
Pc.BG3	Karpen	Pirrotta	ChIP-chip	chromatin		Target=Pc;AbName=Pc;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	ML-DmBG3-c2				2009-02-12	2009-10-12	released	325	GSE20803, GSM520959, GSM520960, GSM520961, GSM520962	repset.4162467.smoothedM.clusters.gff3
Pc.S2	Karpen	Pirrotta	ChIP-chip	chromatin		Target=Pc;AbName=Pc;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	326	GSE20804, GSM520963, GSM520964, GSM520965, GSM520966	repset.3211340.smoothedM.clusters.gff3
RNA pol II (ALG).Clone_8	Karpen	Kuroda	ChIP-chip	chromatin		Target=RpII215;AbName=RNA polymerase II;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	CME W1 Cl.8+				2009-02-12	2009-10-12	released	327	GSE20805, GSM520967, GSM520968, GSM520969, GSM520970	repset.4621053.smoothedM.clusters.gff3
RNA pol II (ALG).Kc	Karpen	Kuroda	ChIP-chip	chromatin		Target=RpII215;AbName=RNA polymerase II;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	Kc167				2009-02-12	2009-10-12	released	328	GSE20806, GSM520971, GSM520972, GSM520973, GSM520974	repset.4621047.smoothedM.clusters.gff3
RNA pol II (ALG).S2	Karpen	Kuroda	ChIP-chip	chromatin		Target=RpII215;AbName=RNA polymerase II;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	329	GSE20807, GSM520975, GSM520976, GSM520977, GSM520978	repset.4162648.smoothedM.clusters.gff3
SU(HW)-HB.S2	Karpen	Pirrotta	ChIP-chip	chromatin		Target=su(Hw);AbName=SU(HW)-HB;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	330	GSE20808, GSM520979, GSM520980, GSM520981, GSM520982	repset.4621225.smoothedM.clusters.gff3
Su(Hw)-VC.S2	Karpen	Pirrotta	ChIP-chip	chromatin		Target=su(Hw);AbName=Su(Hw)-VC;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	331	GSE20809, GSM520983, GSM520984, GSM520985, GSM520986	repset.4621850.smoothedM.clusters.gff3
Trx-C.S2	Karpen	Pirrotta	ChIP-chip	chromatin		Target=trx;AbName=Trx-C;Array=38bp;ArrayPlatform=Affymetrix	1		Drosophila melanogaster	S2-DRSC				2009-02-12	2009-10-12	released	332	GSE20810, GSM520987, GSM520988, GSM520989, GSM520990	repset.3211337.smoothedM.clusters.gff3
DPY-26_N2_Mixed_Embryos_(JL00003_DPY26_N2_MXEMB)	Lieb	Lieb	ChIP-chip	chromatin		Target=dpy-26;AbName=JL00003_DPY26;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	2009-02-17	2009-03-17	released	334	GSE16132, GSM403972, GSM403973, GSM403974	
MIX-1_N2_Mixed_Embryos_(JL00004_MIX1_N2_MXEMB)	Lieb	Lieb	ChIP-chip	chromatin		Target=mix-1;AbName=JL0004_MIX1;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	2009-02-19	2009-03-22	released	336	GSE16268, GSM409467, GSM409468, GSM409469	
Dm_ML-DmBG2-c2_TotalRNA_p200_470-472-474_38bp	Celniker	Gingeras	tiling array: RNA	transcription		Array=38bp;ArrayPlatform=Affymetrix;RNAsize=>200bp	3		Drosophila melanogaster	ML-DmBG2-c2				2009-02-18	2009-02-18	released	337	GSE16325, GSM409634, GSM409635, GSM409636	Dro2_AS_ML-DmBG2-c2_882.gff
SDC-2_N2_Mixed_Embryos (JL00005_SDC2_N2_MXEMB)	Lieb	Lieb	ChIP-chip	chromatin		Target=sdc-2;AbName=JL0005_SDC2;Array=40bp;ArrayPlatform=Nimblegen	1		Caenorhabditis elegans		N2	whole organism	embryo: proliferating embryo	2009-02-24	2009-03-24	released	338	GSE22701, GSM562597, GSM562598, GSM562599	computed_peaks/JL00005_SDC2_N2_MXEMB_peaks.gff
DMG3 RTPCR	Celniker	Brent	RTPCR	gene model		Reactions=224	1		Drosophila melanogaster	CME L1				2009-02-27	2009-03-23	released	339		DMG3_RTPCR.gff3
DMG4 RTPCR	Celniker	Brent	RTPCR	gene model		Reactions=312	1		Drosophila melanogaster	CME L1				2009-02-27	2009-03-22	released	340		DMG4_RTPCR.gff3
Dm Kc167 Poly-Ap p200 467 C-tailed RNA-Seq Nexalign	Celniker	Gingeras	RNA-seq	transcription		RNAsize=>200bp	1		Drosophila melanogaster	Kc167				2008-02-27	2009-09-29	released	342	GSM451119	
Dm embryo 16-18h C-tailed RNA-Seq NexAlign	Celniker	Gingeras	RNA-seq	transcription		RNAsize=>200bp	1		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: egg stage, embryonic stage, fertilized egg stage, late embryonic stage, unfertilized egg stage, embryonic stage 17	2008-02-27	2009-09-23	released	343	GSM439966	
Adult_Female_H3K27Me3	White	White	ChIP-chip	chromatin modification		Target=H3K27Me3;AbName=H3K27Me3;Array=160bp;ArrayPlatform=Agilent	3		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	2009-03-03	2009-04-08	released	346	GSM442006	AdultFemale_K27Me3.dcc.gff
L3_H3K9me3	White	White	ChIP-chip	chromatin modification		Target=H3K9Me3;AbName=H3K9Me3;Array=160bp;ArrayPlatform=Agilent	3		Drosophila melanogaster		y; cn bw sp	whole organism	larva: third instar larval stage	2009-03-06	2009-07-06	released	358	GSM442389	L3_K9Me3.dcc.gff
L3_H3K27Me3	White	White	ChIP-chip	chromatin modification		Target=H3K27Me3;AbName=H3K27Me3;Array=160bp;ArrayPlatform=Agilent	3		Drosophila melanogaster		y; cn bw sp	whole organism	larva: third instar larval stage	2009-03-06	2009-07-24	released	359	GSM385341	L3_K27Me3.dcc.gff
Dm Kc167 m200 Tap RiboM C-tailed RNA-Seq NexAlign	Celniker	Gingeras	RNA-seq	transcription			2		Drosophila melanogaster	Kc167				2008-02-27	2009-09-23	released	360	GSM451044	
Dm S2-DRSC m200 Tap RiboM C-tailed RNA-Seq NexAlign	Celniker	Gingeras	RNA-seq	transcription			2		Drosophila melanogaster	S2-DRSC				2008-02-27	2009-09-23	released	362	GSM451127	
Dm Cl.8 m200 Tap RiboM C-tailed RNA-Seq NexAlign	Celniker	Gingeras	RNA-seq	transcription			2		Drosophila melanogaster	CME W1 Cl.8+				2008-02-27	2009-09-23	released	364	GSM451031	
Dm BG3-c2 m200 Tap RiboM C-tailed RNA-Seq NexAlign	Celniker	Gingeras	RNA-seq	transcription			2		Drosophila melanogaster	ML-DmBG3-c2				2008-02-27	2009-09-23	released	366	GSM450972	
E20_24_H3K27me3 ChIP-chip	White	White	ChIP-chip	chromatin modification		Target=H3K27Me3;AbName=H3K27Me3;Array=160bp;ArrayPlatform=Agilent	3		Drosophila melanogaster		y; cn bw sp	whole organism	embryo: egg stage	2009-03-08	2009-10-15	released	370	GSM384807	E20-24_K27Me3.dcc.gff
L2_H3K27me3	White	White	ChIP-chip	chromatin modification		Target=H3K27Me3;AbName=H3K27Me3;Array=160bp;ArrayPlatform=Agilent	2		Drosophila melanogaster		y; cn bw sp	whole organism	larva: second instar larval stage	2009-03-08	2009-10-12	released	371	GSM384826	L2_K27Me3.dcc.gff
AdultMale-H3K27me3	White	White	ChIP-chip	chromatin modification		Target=H3K27Me3;AbName=H3K27Me3;Array=160bp;ArrayPlatform=Agilent	3		Drosophila melanogaster		y; cn bw sp	whole organism	adult: adult stage	2009-03-08	2009-07-29	released	372	GSE25946, GSM637599, GSM637600, GSM637601, GSM637602, GSM637603, GSM637604, GSM637605, GSM637606, GSM637607	AdultMale_K27Me3.dcc.gff
