DCC id	Title	Data File	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <Algorithm>	Filename <ReplicateSetNum>	Filename <Build>	Filename <Modencode ID>
901	E0-12_Su(Hw)PG	E-0-12h_Input-A-su(hw)_Ctl1.CEL	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_pair	Su(Hw)	Developmental-Stage_Embryo 0-12h	ChIP-chip			Dmel_r5.4	MDENC00901
901	E0-12_Su(Hw)PG	MAT_Su(Hw)PG_E-0-12h.Dm_tiling2_MR_v01_dm3.NR.bpmap_matscore.bar.txt_IGB.wig	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	Su(Hw)	Developmental-Stage_Embryo 0-12h	ChIP-chip			Dmel_r5.4	MDENC00901
901	E0-12_Su(Hw)PG	MAT_Su(Hw)PG_E-0-12h.bed_dcc.gff	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	computed-peaks_gff3	Su(Hw)	Developmental-Stage_Embryo 0-12h	ChIP-chip			Dmel_r5.4	MDENC00901
902	E0-4 GFP_7T ChIP-chip	7T-E-0-4h_7T-GFP_Test1.CEL	Dmel_r5.4	Transcriptional-Factor	ChIP-chip	raw-arrayfile_pair	cad	Strain_7T-CAD_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00902
902	E0-4 GFP_7T ChIP-chip	7T-E-0-4h_7T-0-4h-GFP-A1_Test2.CEL	Dmel_r5.4	Transcriptional-Factor	ChIP-chip	raw-arrayfile_pair	cad	Strain_7T-CAD_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00902
902	E0-4 GFP_7T ChIP-chip	7T-E-0-4h_7T-0-4h-GFP-B1_Test3.CEL	Dmel_r5.4	Transcriptional-Factor	ChIP-chip	raw-arrayfile_pair	cad	Strain_7T-CAD_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00902
902	E0-4 GFP_7T ChIP-chip	7T-E-0-4h_Input-7T_Ctl1.CEL	Dmel_r5.4	Transcriptional-Factor	ChIP-chip	raw-arrayfile_pair	cad	Strain_7T-CAD_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00902
902	E0-4 GFP_7T ChIP-chip	7T-E-0-4h_input-0-4h-7T_Ctl2.CEL	Dmel_r5.4	Transcriptional-Factor	ChIP-chip	raw-arrayfile_pair	cad	Strain_7T-CAD_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00902
902	E0-4 GFP_7T ChIP-chip	MAT_GFP_7T-E-0-4h.Dm_tiling2_MR_v01_dm3.NR.bpmap_matscore.bar.txt_IGB.wig	Dmel_r5.4	Transcriptional-Factor	ChIP-chip	normalized-arrayfile_wig	cad	Strain_7T-CAD_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00902
902	E0-4 GFP_7T ChIP-chip	MAT_GFP_7T-E-0-4h.bed_dcc.gff	Dmel_r5.4	Transcriptional-Factor	ChIP-chip	computed-peaks_gff3	cad	Strain_7T-CAD_Developmental-Stage_E0-4	ChIP-chip			Dmel_r5.4	MDENC00902
903	E8-12_CBP_Set2	8-12h-cbp-1-251918410347.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E8-12	ChIP-chip			Dmel_r5.4	MDENC00903
903	E8-12_CBP_Set2	8-12h-cbp-1-251918210320.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E8-12	ChIP-chip			Dmel_r5.4	MDENC00903
903	E8-12_CBP_Set2	8-12h-cbp-1-251918310357.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E8-12	ChIP-chip			Dmel_r5.4	MDENC00903
903	E8-12_CBP_Set2	8-12h-cbp-2-251918210319.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E8-12	ChIP-chip			Dmel_r5.4	MDENC00903
903	E8-12_CBP_Set2	8-12h-cbp-2-251918410346.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E8-12	ChIP-chip			Dmel_r5.4	MDENC00903
903	E8-12_CBP_Set2	8-12h-cbp-2-251918310356.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E8-12	ChIP-chip			Dmel_r5.4	MDENC00903
903	E8-12_CBP_Set2	8-12h-cbp-3-251918410345.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E8-12	ChIP-chip			Dmel_r5.4	MDENC00903
903	E8-12_CBP_Set2	8-12h-cbp-3-251918310355.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E8-12	ChIP-chip			Dmel_r5.4	MDENC00903
903	E8-12_CBP_Set2	8-12h-cbp-3-251918210318.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E8-12	ChIP-chip			Dmel_r5.4	MDENC00903
903	E8-12_CBP_Set2	E8-12_CBP-Set2_DCC_merged.wig	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	nejire	Strain_Y cn bw sp_Developmental-Stage_E8-12	ChIP-chip			Dmel_r5.4	MDENC00903
903	E8-12_CBP_Set2	E8-12_CBP_merged_dcc.gff	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	computed-peaks_gff3	nejire	Strain_Y cn bw sp_Developmental-Stage_E8-12	ChIP-chip			Dmel_r5.4	MDENC00903
904	L2_PolII_8wg16 set2 ChIP-chip	L2-polII-2-252178110121.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_L2	ChIP-chip			Dmel_r5.4	MDENC00904
904	L2_PolII_8wg16 set2 ChIP-chip	L2-polII-3-252178110122.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_L2	ChIP-chip			Dmel_r5.4	MDENC00904
904	L2_PolII_8wg16 set2 ChIP-chip	L2-polII-1-252178110120.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_L2	ChIP-chip			Dmel_r5.4	MDENC00904
904	L2_PolII_8wg16 set2 ChIP-chip	L2_PolII-Set2_DCC_merged.wig	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_L2	ChIP-chip			Dmel_r5.4	MDENC00904
904	L2_PolII_8wg16 set2 ChIP-chip	L2_PolII-Set2_agilent_dmel3_merged_dcc.gff	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	computed-peaks_gff3	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_L2	ChIP-chip			Dmel_r5.4	MDENC00904
905	E12-16_CBP ChIP-chip	E12-16-CBP-1-252178110006.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00905
905	E12-16_CBP ChIP-chip	E12-16-CBP-2-252178110008.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00905
905	E12-16_CBP ChIP-chip	E12-16-CBP-3-252178110009.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	nejire	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00905
905	E12-16_CBP ChIP-chip	E12-16_CBP_DCC_merged.wig	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	nejire	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00905
905	E12-16_CBP ChIP-chip	E12-16_CBP_agilent_dmel3_merged_dcc.gff	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	computed-peaks_gff3	nejire	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00905
906	E12-16_PolII ChIP-chip	12-16-8wg16-1-251918410043.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00906
906	E12-16_PolII ChIP-chip	12-16-8wg16-1-251918310028.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00906
906	E12-16_PolII ChIP-chip	12-16-8wg16-1-251918210200.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00906
906	E12-16_PolII ChIP-chip	12-16-8wg16-2-251918310029.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00906
906	E12-16_PolII ChIP-chip	12-16-8wg16-2-251918410044.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00906
906	E12-16_PolII ChIP-chip	12-16-8wg16-2-251918210201.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00906
906	E12-16_PolII ChIP-chip	12-16-8wg16-3-251918410045.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00906
906	E12-16_PolII ChIP-chip	12-16-8wg16-3-251918310030.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00906
906	E12-16_PolII ChIP-chip	12-16-8wg16-3-251918210202.txt	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile-agilent_txt	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00906
906	E12-16_PolII ChIP-chip	E12-16_PolII_DCC_merged.wig	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00906
906	E12-16_PolII ChIP-chip	E12-16_PolII_agilent_dmel3_merged_dcc.gff	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	computed-peaks_gff3	RNA Polymerase II	Strain_Y cn bw sp_Developmental-Stage_E12-16	ChIP-chip			Dmel_r5.4	MDENC00906
908	Kc167 dCTCF-N ChIP-chip	Kc-Cells_KC-CTCF-1_Test1.CEL	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_pair	CTCF N-terminus	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00908
908	Kc167 dCTCF-N ChIP-chip	Kc-Cells_KC-Mock_Ctl1.CEL	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_pair	CTCF N-terminus	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00908
908	Kc167 dCTCF-N ChIP-chip	Kc-Cells_Input-KC-NOE-cell_Ctl2.CEL	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_pair	CTCF N-terminus	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00908
908	Kc167 dCTCF-N ChIP-chip	Kc-Cells_KC-CTCF-2_test2.CEL	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_pair	CTCF N-terminus	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00908
908	Kc167 dCTCF-N ChIP-chip	Kc-Cells_KC-NOE-CTCF-N_Test3.CEL	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_pair	CTCF N-terminus	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00908
908	Kc167 dCTCF-N ChIP-chip	MAT_CTCF-N_KcCells.Dm_tiling2_MR_v01_dm3.NR.bpmap_matscore.bar.txt_IGB.wig	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	CTCF N-terminus	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00908
908	Kc167 dCTCF-N ChIP-chip	MAT_CTCF-N_KcCells.bed_dcc.gff	Dmel_r5.4	non-TF-Chromatin-binding-factor	ChIP-chip	computed-peaks_gff3	CTCF N-terminus	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00908
909	Strome HK00012_H3K36ME22C3_N2_EEMB	24354702_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_CEL	H3K36me3	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00909
909	Strome HK00012_H3K36ME22C3_N2_EEMB	24354702_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_CEL	H3K36me3	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00909
909	Strome HK00012_H3K36ME22C3_N2_EEMB	362740_2009-07-25_13-43_Area1_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_CEL	H3K36me3	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00909
909	Strome HK00012_H3K36ME22C3_N2_EEMB	362740_2009-07-25_13-43_Area1_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_CEL	H3K36me3	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00909
909	Strome HK00012_H3K36ME22C3_N2_EEMB	HK00012_H3K36ME22C3_N2_EEMB_1.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K36me3	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00909
909	Strome HK00012_H3K36ME22C3_N2_EEMB	HK00012_H3K36ME22C3_N2_EEMB_2.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K36me3	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00909
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_1_86689_IN_532.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_1_86692_IN_532.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_1_86692_IP_635.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_1_86689_IP_635.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_2_88529_IN_635.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_2_88289_IN_635.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_2_88529_IP_532.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_2_88289_IP_532.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_3_86667_IN_532.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_3_86662_IN_532.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_3_86667_IP_635.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_3_86662_IP_635.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_1.wig	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_2.wig	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	JL00001_DPY27_N2_MXemb_3.wig	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
90	DPY-27_N2_Mixed_Embryos (JL00001_DPY27_N2_MXEMB)	DPY27_peaks.gff	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	computed-peaks_gff3	DPY-27	Developmental-Stage_Mixed Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00090
911	Strome SDQ0791_MES4_N2_EEMB	SDQ0791_MES4_N2_EEMB_1_12601901_532.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	MES4	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00911
911	Strome SDQ0791_MES4_N2_EEMB	SDQ0791_MES4_N2_EEMB_1_12601901_635.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	MES4	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00911
911	Strome SDQ0791_MES4_N2_EEMB	SDQ0791_MES4_N2_EEMB_2_OID16070_13728201_532.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	MES4	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00911
911	Strome SDQ0791_MES4_N2_EEMB	SDQ0791_MES4_N2_EEMB_2_OID16070_13728201_635.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	MES4	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00911
911	Strome SDQ0791_MES4_N2_EEMB	SDQ0791_MES4_N2_EEMB_3_OID24463_36199302_532.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	MES4	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00911
911	Strome SDQ0791_MES4_N2_EEMB	SDQ0791_MES4_N2_EEMB_3_OID24463_36199302_635.pair	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	raw-arrayfile_CEL	MES4	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00911
911	Strome SDQ0791_MES4_N2_EEMB	SDQ0791_MES4_N2_EEMB_1.wig	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	MES4	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00911
911	Strome SDQ0791_MES4_N2_EEMB	SDQ0791_MES4_N2_EEMB_2.wig	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	MES4	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00911
911	Strome SDQ0791_MES4_N2_EEMB	SDQ0791_MES4_N2_EEMB_3.wig	Cele_WS190	non-TF-Chromatin-binding-factor	ChIP-chip	normalized-arrayfile_wig	MES4	Developmental-Stage_Early Embryo_temperature_20 degree celsius	ChIP-chip			Cele_WS190	MDENC00911
912	Kc167 H3K4Me3 ChIP-chip	Kc-Cells_Input-KC-NOE-1_Ctl1.CEL	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K4me3	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00912
912	Kc167 H3K4Me3 ChIP-chip	Kc-Cells_KC-NOE-1_test1.CEL	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K4me3	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00912
912	Kc167 H3K4Me3 ChIP-chip	Kc-Cells_KC-NOE-2_test2.CEL	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K4me3	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00912
912	Kc167 H3K4Me3 ChIP-chip	Kc-Cells_Input-KC-NOE-2_Ctl2.CEL	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K4me3	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00912
912	Kc167 H3K4Me3 ChIP-chip	Kc-Cells_KC-NOE-3_test3.CEL	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K4me3	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00912
912	Kc167 H3K4Me3 ChIP-chip	Kc-Cells_Input-KC-NOE-3_Ctl3.CEL	Dmel_r5.4	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K4me3	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00912
912	Kc167 H3K4Me3 ChIP-chip	MAT_H3K4me3_KcCells.Dm_tiling2_MR_v01_dm3.NR.bpmap_matscore.bar.txt_IGB.wig	Dmel_r5.4	Histone-Modification	ChIP-chip	normalized-arrayfile_wig	H3K4me3	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00912
912	Kc167 H3K4Me3 ChIP-chip	MAT_H3K4me3_KcCells.bed_dcc.gff	Dmel_r5.4	Histone-Modification	ChIP-chip	computed-peaks_gff3	H3K4me3	Cell-Line_Kc167_Tissue_embryo-derived cell-line_Developmental-Stage_late embryonic stage	ChIP-chip			Dmel_r5.4	MDENC00912
